Time (us),BMP Temp (C) ,BMP Pressure (kPa),BMP Alt (m),MS Temp ©,BMP Pressure (hPa),BMP Alt (m),acc_x (m/s2),acc_y (m/s2),acc_z (m/s2),Lat (deg),Long (deg),GPS Alt (m),Battery Voltage (V),,,Alt AGL BMP (m),Alt AGL MS (m)
3806516987,47.8,37.74,7613.18,46.77,378.74,10017.32,10.3,-4.54,-1.74,35.347619,-117.808997,638.7,8.11,,,6948.34,9391.48
3806652990,47.8,37.75,7613.41,46.77,378.78,10015.89,11.27,-4.77,-2.04,35.347619,-117.808997,638.7,8.11,,,6948.57,9390.05
3806788986,47.77,37.76,7612.25,46.77,378.87,10013.54,13.02,-2.01,-1.93,35.347619,-117.808997,638.7,8.12,,,6947.41,9387.7
3806924990,47.76,37.76,7611.78,46.77,378.87,10013.19,-0.56,13.66,-5.81,35.347619,-117.808997,638.7,8.12,,,6946.94,9387.35
3807060986,47.74,37.78,7611.09,46.76,378.9,10012.25,7.09,-1.28,-1.19,35.347619,-117.808997,638.7,8.12,,,6946.25,9386.41
3807196990,47.74,37.76,7608.23,46.76,378.95,10010.96,11.77,-5.5,-1.52,35.347619,-117.808997,638.7,8.12,,,6943.39,9385.12
3807332986,47.73,37.79,7612.32,46.76,378.92,10011.76,6.5,-3.57,-3.38,35.347619,-117.808997,638.7,8.12,,,6947.48,9385.92
3807468990,47.71,37.77,7605.91,46.76,379,10009.33,7.08,-2.83,-3.47,35.347619,-117.808997,638.7,8.12,,,6941.07,9383.49
3807604994,47.72,37.78,7605.91,46.76,379.1,10006.39,9.98,-1.09,-3.59,35.347619,-117.808997,638.7,8.12,,,6941.07,9380.55
3807741006,47.73,37.79,7606.68,46.75,379.13,10005.06,9.7,0.93,-1.56,35.347619,-117.808997,638.7,8.12,,,6941.84,9379.22
3807877006,47.72,37.79,7602.74,46.75,379.19,10003.5,7.49,1.58,0.19,35.347619,-117.808997,638.7,8.12,,,6937.9,9377.66
3808012990,47.72,37.8,7604.98,46.75,379.28,10000.59,8.77,0.54,-0.13,35.347619,-117.808997,638.7,8.12,,,6940.14,9374.75
3808148994,47.72,37.81,7605.13,46.75,379.24,10001.85,13.31,-1.99,-3.2,35.347619,-117.808997,638.7,8.12,,,6940.29,9376.01
3808284997,47.72,37.79,7603.74,46.75,379.32,9999.44,8.91,-4.48,-3.67,35.347619,-117.808997,638.7,8.12,,,6938.9,9373.6
